,year,company name,car model,km driven,ownership,Fuel,Price,Transmission,Variant,Cities
2318,2020,Volkswagen,Polo,"22,926",1st Owner,Petrol,"₹5,28,499",Manual,Trendline 1.0 L Petrol Manual,Chandigarh
2319,2017,Maruti,Vitara Brezza,"41,289",1st Owner,Diesel,"₹7,63,999",Manual,ZDI Manual,Chandigarh
2320,2016,Maruti,Swift Dzire,"39,042",2nd Owner,Diesel,"₹5,28,299",Manual,VDI ABS Manual,Chandigarh
2321,2019,Honda,Amaze,"20,587",1st Owner,Petrol,"₹5,86,899",Manual,1.2 SMT I VTEC Manual,Chandigarh
2322,2016,Toyota,Innova Crysta,"1,03,110",1st Owner,Diesel,"₹12,24,999",Manual,2.4 GX 7 STR Manual,Chandigarh
2323,2013,Maruti,Swift Dzire,"1,03,531",2nd Owner,Diesel,"₹3,86,599",Manual,ZDI Manual,Chandigarh
2324,2018,Maruti,Dzire,"45,990",2nd Owner,Petrol,"₹5,45,999",Manual,VXI Manual,Chandigarh
2325,2016,Maruti,Vitara Brezza,"73,701",1st Owner,Diesel,"₹6,47,899",Manual,ZDI Manual,Chandigarh
2326,2018,Maruti,Dzire,"40,814",1st Owner,Diesel,"₹5,95,499",Manual,VDI Manual,Chandigarh
2327,2014,Maruti,Swift Dzire,"1,03,554",2nd Owner,Diesel,"₹4,27,199",Manual,VDI BS IV Manual,Chandigarh
